n,poid_max,mean,dist_mean_poidMax,division_mean_poidMax,division_mean_std_poidMax,kurtosis,skewness,dist_max_poidMax,exec_time,solution,std
784.0,264.0,123.77551020408166,140.22448979591834,0.4688466295609153,26.394635890666372,-0.23037406489200274,1.0396663408924245,1.0,1.072453260421753,483.0,56.296951340751896,483.0,0
130.0,411.0,118.96923076923076,292.03076923076924,0.28946284858693616,20.134959980893413,3.92479914173029,1.1489438058945738,0.0,1.7924859523773191,46.0,69.55973825029972,46.0,0
793.0,254.0,150.09962168978564,103.90037831021436,0.590943392479471,34.499245889700525,-1.1966196787769183,0.05023373548010313,1.0,1.0991718769073486,621.0,58.379950311228846,621.0,0
816.0,286.0,134.01593137254903,151.98406862745097,0.4685871726312904,29.08002084658287,-0.24843127797073805,1.0650723914328917,1.0,1.0711958408355713,506.0,62.05893491127338,506.0,0
57.0,17.0,10.526315789473683,6.473684210526315,0.6191950464396285,2.381243638537601,-1.0116235894341536,-0.35206817490601605,1.0,1.8517632484436035,47.0,3.845708476238224,47.0,0
31.0,289.0,87.58064516129032,201.41935483870967,0.30304721509097,12.600782935586253,0.2829185705763253,-0.2872001821605661,122.0,1.3963079452514648,11.0,41.58026310125865,11.0,0
798.0,942.0,558.0914786967419,383.9085213032581,0.5924537990411273,133.46220544244792,-1.2895669603796007,0.02118968252053556,1.0,1.4027547836303709,646.0,225.2702331531225,646.0,0
817.0,917.0,258.71603427172585,658.2839657282742,0.28213307990373593,41.95365991693462,4.422137029426084,1.1321800083639515,0.0,1.389326095581055,285.0,148.70166919543516,285.0,0
75.0,88.0,28.586666666666666,59.41333333333333,0.32484848484848483,5.89248243945757,1.2220717419788936,0.99024747819825,0.0,1.3836147785186768,30.0,18.139171688628714,30.0,0
69.0,988.0,428.33333333333326,559.6666666666667,0.4335357624831309,74.1267729486443,1.1399059262861393,1.4550803189607002,56.0,1.6635921001434326,37.0,170.98191052123087,37.0,0
159.0,284.0,176.8993710691824,107.10062893081758,0.6228851093985296,40.6032219359462,-1.121576022457828,-0.14814583789954014,2.0,1.249830961227417,135.0,65.18573220533958,135.0,0
792.0,933.0,271.94191919191917,661.0580808080807,0.29147043857654786,44.204078281292716,3.7545147017005625,0.9602806384408984,0.0,1.610419988632202,283.0,151.6588731851225,283.0,0
19.0,728.0,443.89473684210526,284.10526315789474,0.6097455176402545,113.84654315127041,-1.238286681816323,-0.18702998216494005,23.0,1.8704891204833984,14.0,186.71157041360826,14.0,0
184.0,822.0,489.39130434782606,332.60869565217394,0.5953665503014915,108.44399801671732,-1.1061223294132188,-0.0038639488531557694,7.0,1.9281797409057613,153.0,182.14660860910251,153.0,0
807.0,784.0,371.11400247831483,412.88599752168517,0.4733596970386668,79.44941138667443,-0.2507567114213285,1.0750870185881896,1.0,1.0779409408569336,495.0,167.841520694958,495.0,0
198.0,396.0,119.73737373737372,276.26262626262627,0.3023671053974085,20.210377839386858,4.62622683904512,1.3892262058356428,0.0,1.931180000305176,73.0,66.84053086007445,73.0,0
161.0,202.0,59.5776397515528,142.42236024844718,0.29493881065125144,10.049779747826989,2.0415569970929632,0.6976633694925078,2.0,1.9780359268188483,61.0,34.07411769795969,61.0,0
800.0,91.0,26.0,65.0,0.2857142857142857,4.773835700176392,2.0192310557649327,1.007967848642356,0.0,1.8386812210083008,284.0,16.708424950617367,284.0,0
50.0,874.0,368.5,505.5,0.4216247139588101,60.674104703672285,1.1914044667023438,1.4167397821765282,94.0,1.4669389724731443,27.0,143.90547492811285,27.0,0
97.0,290.0,81.9278350515464,208.0721649484536,0.28250977603981514,13.150256509561718,4.099386153489453,1.0747219269727055,0.0,1.0873606204986572,34.0,46.54796975134908,34.0,0
175.0,586.0,270.4685714285714,315.53142857142865,0.4615504631886884,56.676705690073035,-0.3650126317377103,1.0403488881370306,21.0,0.9469738006591796,107.0,122.79633585136881,107.0,0
58.0,889.0,448.79310344827593,440.20689655172407,0.5048291377370933,99.88626489116504,-0.9883696239510876,0.7927069059973921,18.0,0.9556636810302734,39.0,197.86152863304844,39.0,0
99.0,498.0,282.6363636363636,215.3636363636364,0.5675428988682001,64.279187864826,-1.1028446592091887,0.1536816642952956,8.0,0.934675931930542,79.0,113.25872985639008,79.0,0
784.0,781.0,224.3609693877551,556.6390306122448,0.2872739684862421,38.7336347752159,3.890667051600887,1.2179620371526558,0.0,0.9397168159484864,276.0,134.83169038711873,276.0,0
790.0,128.0,76.8645569620253,51.13544303797468,0.6005043512658228,18.138771260614487,-1.2360702395225878,-0.012470530265196924,1.0,0.9050071239471436,631.0,30.20589479889559,631.0,0
789.0,433.0,266.17870722433463,166.82129277566543,0.6147314254603571,62.75558425966466,-1.2407371946720909,-0.05449767625266416,1.0,0.9437999725341796,658.0,102.08618212851013,658.0,0
80.0,203.0,122.3875,80.6125,0.6028940886699508,28.83897580209091,-1.1483479523906617,-0.14573691090746355,3.0,0.9376220703125,66.0,47.83423215462735,66.0,0
144.0,942.0,444.0555555555555,497.9444444444445,0.4713965557914602,97.24214142703592,-0.1753860646996661,1.097312613385894,8.0,0.9340159893035888,88.0,206.2852183206332,88.0,0
113.0,969.0,289.929203539823,679.070796460177,0.299204544416742,45.059824010335554,2.477627711968472,0.8614454027794765,97.0,0.9532229900360109,42.0,150.59872869970428,42.0,0
796.0,127.0,60.253768844221106,66.7462311557789,0.4744391247576465,13.542856493481775,-0.5340320892754358,0.8306599802612334,2.0,1.2567930221557615,493.0,28.54498245775946,493.0,0
783.0,293.0,136.5632183908046,156.4367816091954,0.4660860695931897,29.382047340993072,-0.07956739663080947,1.1364483913192978,1.0,1.2883157730102541,480.0,63.03996033745092,480.0,0
124.0,235.0,113.92741935483869,121.07258064516131,0.4847975291695264,25.656959875094884,-0.6794962245390344,0.8953266744010859,3.0,1.0876259803771973,77.0,52.92304174702803,77.0,0
191.0,330.0,96.23036649214659,233.7696335078534,0.291607171188323,16.080835664965782,3.4051630807761284,1.000026433661788,0.0,1.1046130657196045,66.0,55.14554254422161,66.0,0
807.0,333.0,154.56877323420073,178.4312267657993,0.46417049019279494,32.69279379644959,-0.0739088418026621,1.1180850170226606,2.0,1.192860126495361,487.0,70.43272781703661,487.0,0
797.0,994.0,596.5483061480553,397.4516938519448,0.6001492013561923,138.06537809448972,-1.1694176188703398,0.02086442787743741,1.0,2.184253931045532,653.0,230.0517567673093,653.0,0
793.0,407.0,188.31021437578812,218.68978562421185,0.4626786593999709,39.68825747693439,-0.0011344877364147796,1.1433504213111851,1.0,1.3092880249023438,480.0,85.77931285701501,480.0,0
797.0,354.0,100.75282308657465,253.24717691342533,0.2846124945948437,16.857751258652794,3.831146083806352,1.1512425272729967,0.0,1.335878849029541,273.0,59.23053828908822,273.0,0
804.0,643.0,191.63930348258702,451.36069651741303,0.2980393522279736,32.93852179382838,3.6653334015241192,1.1853130751915677,0.0,1.1458261013031006,294.0,110.51735801865965,294.0,0
71.0,308.0,145.49295774647888,162.50704225352112,0.4723797329431133,34.68262544279957,-0.32769439011798784,1.0894283481636953,3.0,1.1136009693145752,42.0,73.4210700080485,42.0,0
78.0,583.0,339.3076923076923,243.6923076923077,0.5820029027576198,69.46996491316537,-0.8346982661711952,0.17853454220816162,11.0,1.1484551429748535,64.0,119.36360554905472,64.0,0
118.0,183.0,110.20338983050848,72.79661016949153,0.6022043160137075,24.764966663511895,-1.1887811432227826,0.16306502130403985,1.0,0.6432509422302246,97.0,41.12386112979668,97.0,0
814.0,932.0,269.2285012285012,662.7714987714987,0.2888717824340142,43.59756220957454,2.6747316140854283,0.7951189462415439,0.0,0.6890840530395508,289.0,150.92357530467126,289.0,0
806.0,934.0,565.9330024813896,368.0669975186104,0.6059239855261129,125.78760329991728,-1.1463303622381202,-0.04550565742693756,1.0,0.6905567646026611,660.0,207.59634261828754,660.0,0
808.0,404.0,187.65717821782172,216.34282178217828,0.4644979658856975,39.80454259246597,-0.1143427917604738,1.1189503968839185,1.0,0.6908590793609619,488.0,85.69368547517162,488.0,0
15.0,985.0,303.46666666666664,681.5333333333333,0.30808798646362096,45.40881687987144,5.794093392846862,1.6385551520713613,244.0,0.6855297088623047,7.0,147.3891189367532,7.0,0
168.0,955.0,272.94642857142856,682.0535714285714,0.2858077786088257,47.57451895960043,3.2015801717586965,1.10182580640947,23.0,0.7178540229797363,58.0,166.4563476584515,58.0,0
784.0,540.0,325.7142857142857,214.28571428571428,0.6031746031746031,74.81840933297933,-1.1771654886286664,-0.03381493789039852,1.0,0.6353383064270021,640.0,124.0410470520447,640.0,0
135.0,489.0,211.8592592592593,277.14074074074074,0.4332500189350905,42.44497838730164,1.1136417871276962,1.5066097469244135,17.0,0.7162349224090576,76.0,97.96878599481548,76.0,0
802.0,465.0,136.00872817955113,328.9912718204489,0.2924918885581745,24.405142058016324,3.416918261545567,1.200017413921711,0.0,0.7037270069122314,288.0,83.43869697830037,288.0,0
101.0,857.0,417.11881188118815,439.88118811881185,0.4867197338170223,93.36878726283204,-0.4647240899279938,1.0479204080253484,1.0,0.706740140914917,64.0,191.8327546134243,64.0,0
806.0,506.0,150.40818858560797,355.5918114143921,0.29724938455653743,26.73805769922484,3.4467199427468618,1.1890767062280418,0.0,0.7087368965148926,295.0,89.95159986324279,295.0,0
115.0,904.0,254.40869565217392,649.591304347826,0.28142554828780303,36.675446762252434,5.18058085495176,0.9851491086514416,0.0,0.8092219829559326,37.0,130.32024627965149,37.0,0
794.0,893.0,415.6876574307305,477.3123425692695,0.4654956970108965,86.16842670240518,0.03554649988673342,1.1869394830459614,9.0,0.95029616355896,480.0,185.11111328358453,480.0,0
139.0,410.0,117.71942446043164,292.28057553956836,0.2871205474644675,19.455294878677066,3.904547826167632,1.0892679937951537,0.0,0.8624403476715088,49.0,67.76002292585748,49.0,0
44.0,893.0,556.7727272727273,336.22727272727275,0.623485696833961,135.04113256334338,-1.2004388619166155,-0.3355772213283857,22.0,0.9735040664672852,35.0,216.59058619801158,35.0,0
102.0,188.0,115.99019607843135,72.00980392156862,0.6169691280767626,25.596986102644927,-1.120196604782805,-0.07879204444231566,4.0,0.9089343547821044,84.0,41.488277026820995,84.0,0
181.0,344.0,209.96685082872932,134.0331491712707,0.6103687524090968,51.172054152294976,-1.2684976665403407,-0.02275352010835568,1.0,0.9441890716552734,145.0,83.83793231603237,145.0,0
155.0,99.0,44.593548387096774,54.406451612903226,0.4504398826979472,9.322829079057932,0.09030107753917972,0.9685744221770752,1.0,0.9830341339111328,95.0,20.69716611952315,95.0,0
75.0,547.0,159.3733333333333,387.62666666666667,0.29135892748324194,29.604859167844314,4.35665912589975,1.2635121103491962,0.0,0.9054892063140868,28.0,101.60958314739504,28.0,0
130.0,927.0,534.2615384615384,392.7384615384616,0.5763339141979918,125.37882240327976,-1.1244016988305154,0.20626334204694652,4.0,0.8785462379455566,101.0,217.54545293027397,101.0,0
29.0,896.0,589.9310344827586,306.06896551724134,0.6584051724137929,129.31825753760327,-1.3557158017844675,-0.17569750923049682,21.0,0.9090251922607422,26.0,196.4113633304351,26.0,0
807.0,10.0,5.288723667905824,4.711276332094176,0.5288723667905824,1.5647834760284474,-1.371439612233195,0.264217623214492,0.0,0.9530920982360841,579.0,2.9587166475045854,579.0,0
814.0,353.0,163.29115479115478,189.7088452088452,0.4625811750457642,34.700297642774984,-0.013109063262286558,1.1623337180607405,2.0,0.95409893989563,493.0,75.01450451229884,493.0,0
186.0,402.0,107.61827956989248,294.3817204301075,0.2677071631091853,17.07239502899502,7.297567619375943,1.578998817606039,0.0,0.96718168258667,63.0,63.77264930349282,63.0,0
793.0,220.0,63.29760403530895,156.70239596469102,0.28771638197867705,10.470318300336476,2.9403247666547023,0.9809206914343318,0.0,0.9777872562408448,280.0,36.39110928731351,280.0,0
45.0,956.0,298.0,658.0,0.3117154811715481,55.2761692597159,5.186360767347539,1.7403707040645335,0.0,1.0269491672515871,19.0,177.32891883318257,19.0,0
803.0,25.0,12.571606475716065,12.428393524283935,0.5028642590286426,3.351026170984033,-1.1531583299335868,0.23744299907356,0.0,1.0122487545013428,544.0,6.663878195394203,544.0,0
792.0,820.0,493.459595959596,326.54040404040404,0.601779995072678,114.69495204036647,-1.2225447138973131,-0.0016302261280928038,1.0,1.0142810344696045,637.0,190.5928295714027,637.0,0
789.0,166.0,47.652724968314324,118.3472750316857,0.2870646082428574,8.438603840785401,2.889972617986864,1.0885256928032192,0.0,1.0848050117492676,277.0,29.396183292808853,277.0,0
784.0,316.0,94.62372448979592,221.3762755102041,0.2994421661069491,17.395296995485122,3.314210838560053,1.2544729679211013,0.0,1.00697922706604,293.0,58.092342910958635,293.0,0
19.0,890.0,433.84210526315786,456.15789473684214,0.4874630396215258,101.2516345734356,-0.6591518442675,0.9475337072903968,80.0,1.0498042106628418,14.0,207.71140854504375,14.0,0
124.0,861.0,381.8629032258065,479.13709677419365,0.4435109212843281,76.60846978611484,0.6410067699452869,1.3511038983021972,2.0,0.9671800136566162,72.0,172.7318677165163,72.0,0
63.0,393.0,220.46031746031747,172.53968253968253,0.5609677289066602,45.98410507976489,-0.8017470035253105,0.34703027131486885,1.0,1.0802228450775146,47.0,81.97281716969536,47.0,0
48.0,533.0,238.91666666666663,294.08333333333337,0.4482489055659787,45.48466725858903,0.7730650878622156,1.404719388901487,13.0,1.0615561008453371,30.0,101.47189807671276,30.0,0
25.0,950.0,518.88,431.12,0.5461894736842106,119.93982992461642,-1.0615636350966189,0.2385160175423246,11.0,1.146815299987793,19.0,219.59381442411652,19.0,0
163.0,360.0,104.67484662576688,255.32515337423317,0.29076346284935245,16.459511619059366,5.557670552252107,1.3298711292791359,0.0,1.0347578525543213,59.0,56.60790890906127,59.0,0
86.0,922.0,264.8720930232558,657.1279069767443,0.2872799273571104,40.4120930813656,0.1721126283052259,0.05914330045381365,253.0,1.0132739543914795,33.0,140.67148183009093,33.0,0
795.0,493.0,300.9459119496855,192.05408805031448,0.6104379552731958,71.37860381551698,-1.233492764277257,-0.08576111453007866,2.0,0.9814112186431884,655.0,116.9301535052357,655.0,0
791.0,353.0,161.30214917825538,191.69785082174462,0.4569465982386838,33.14625247410265,0.06483756389482354,1.1655429560277977,1.0,1.130957841873169,475.0,72.53856928110638,475.0,0
794.0,631.0,295.97984886649874,335.02015113350126,0.4690647367139441,62.96315716737779,-0.132143583643761,1.1230011511949336,4.0,1.0104448795318604,483.0,134.2312739355963,483.0,0
